"","group","piR.hsa.100956","piR.hsa.1288731","piR.hsa.131631","piR.hsa.138412","piR.hsa.141155","piR.hsa.2499988","piR.hsa.2826866","piR.hsa.2826956","piR.hsa.2831324","piR.hsa.2833690","piR.hsa.2838249","piR.hsa.2851625","piR.hsa.2851799"
"TCGA.44.7671.11A.01H.2065.13","normal",6.70753940927497,1.0244040756286,6.13282851856786,5.83569558869215,0.599349894922148,0.521069081528114,0.489969560986878,0.461967165157359,0.523081717104494,4.71136454115994,0.277851802792642,4.1072324825592,0.322003073044486
"TCGA.34.8456.11A.01H.2325.13","normal",6.30308261028201,1.41749390524417,5.72640723700688,5.42927430713117,0.991375982105676,0.650943737665856,0.680390427473376,0.667106794374733,0.954946663391617,4.30489723738652,0.719722696259477,3.70083880925493,1.52453557212052
"SRR6757392","tumor",4.04519334909327,2.96766633832458,4.04989220253176,4.0450299028373,2.00006896759811,2.27126695040784,1.31890259934753,1.29130140790961,2.04028038629669,3.38963763594764,1.66870787103753,3.04564824037758,1.36342840992074
"TCGA.39.5034.01A.01T.1442.13","tumor",4.57606299064416,2.66293948886268,3.89366392830809,3.59653099843238,2.54283200187279,3.38449719570434,1.59696573939778,1.6991848471963,2.5596952557531,2.47143004370425,2.32907118204497,1.86852948448668,1.80359490327491
"SRR6757387","normal",6.12194448290533,3.72581330383139,5.98208948569682,5.69064165018647,2.1085927336246,2.21718971805888,1.48325281523615,1.65003818257618,2.17632344996746,4.1787918643387,1.71928077969443,3.08778842224793,1.34950468544481
"TCGA.78.7540.01A.11H.2065.13","tumor",6.3354344595849,2.05571698020293,5.75708996639049,5.45995703651477,0.83094499064593,0.589970071661092,0.573814709082495,0.627898002383936,0.78308292738996,4.33558413082899,0.544396528113272,3.73151904074566,0.350478520798064
"SRR14634236","normal",6.3181117030351,1.95274707152301,5.51855473729637,4.89950566202254,0.805614374806753,0.983365996920984,0.782167554234986,0.727555712908378,0.74439702737406,3.73223071387346,0.86281609102237,2.61508569156388,1.14136748424025
"TCGA.34.5240.01A.01T.1442.13","tumor",5.64523368049884,3.71775005150944,5.05091119571355,4.75377826583784,3.50902953198121,4.65199461653088,3.22013383590184,3.17668768158681,3.54096919096484,3.62926820303962,3.32067818889907,3.025422537717,3.27847234822675
"TCGA.49.4501.01A.01T.1207.13","tumor",5.85222034749435,3.05429053800198,5.25209397890189,4.95496104902618,2.05025044050198,3.00030833667347,1.03886988609397,1.03391359467055,2.06773504586131,3.83050033965815,1.84481015389564,3.22657572050473,1.01589267354753
"TCGA.05.4415.01A.22H.1857.13","tumor",6.22125604590882,3.30040158873921,5.64093962221505,5.34380669233934,2.59363284062607,3.45137598272278,2.51107067394461,2.49294617764438,2.63105458982316,4.21941732656525,2.38687172120265,3.61537857038189,2.6262108675954
"TCGA.64.1679.01A.21H.2065.13","tumor",4.9278734642302,2.36261032746551,4.3418569587954,4.04472402891969,1.22096485605707,1.78500778023267,1.18227262381341,1.10370784344655,1.20722073542225,2.91993441541575,0.976098274585058,2.31653592109106,1.02555570621232
"TCGA.21.1072.01A.01T.1557.13","tumor",5.68198244043372,4.80307536858979,5.05401609680494,4.75688316692922,3.65642097248745,3.62595078245692,3.19633328693176,3.19282257591003,3.69915209746696,3.63237394371647,3.48102866077283,3.02852693527495,3.18736515246977
"TCGA.56.7823.01B.11H.2246.13","tumor",6.00110838541188,3.84862738598698,5.41101008470979,5.11387715483408,3.56529195030678,4.35869125018659,3.08769005203603,3.14976646917643,3.60033575067062,3.98944898466927,3.37838546917694,3.38547230919818,3.09691440246678
"SRR14634368","tumor",6.03478254435979,4.88550099252882,5.15427769738853,5.1474774138909,3.38952269102805,4.26374264805634,3.51847142926653,3.50072781334646,3.40641561970798,4.13612823203414,3.31791349203155,3.94629162390049,1.64415344638616
"TCGA.46.6026.01A.11H.1819.13","tumor",5.69171498852203,3.67911721226537,5.1161541793197,4.81902124944399,3.61558966594078,3.64433034714255,2.53552901955439,2.59193710114104,3.65897252862591,3.69452829196403,3.44080132348918,3.09065526243717,2.93981418914058
"TCGA.85.6798.01A.11H.1948.13","tumor",5.89158023603222,3.23211675944672,5.28482428831713,4.98769135844141,3.02459928894849,2.93554852056911,2.34854543331036,2.36626388122017,3.0390946031402,3.86323778019782,2.81783341388404,3.25930175273646,2.56559309557792
"TCGA.55.8205.01A.11H.2240.13","tumor",5.62956658313318,3.05914747084647,4.93805686282398,4.64092393294827,2.10604401146279,2.1833028932956,1.23457353442482,1.2236544449282,2.11901359214143,3.5163815142799,1.89638775813148,2.91258760943864,0.740840729274075
"SRR14634314","tumor",5.04858724957614,3.15098096051268,4.43717146589053,4.21589181902424,2.44008110758028,2.56225743148184,1.82815751696901,1.89398599428132,2.46602213522331,2.93345199195494,2.42394632904667,2.6425636307496,1.34595217929463
"TCGA.55.7724.11A.01H.2169.13","normal",5.96573650487929,1.6034590874859,5.39068707386825,5.09355414399253,0.694374838634857,2.41487606885565,0.416826303688793,0.628920866274016,0.630661839650349,3.9691220952161,0.38835230816028,3.36515162481318,-0.420772718232278
"SRR6757428","tumor",3.77275622560996,1.84845696317423,3.91237582103364,3.95636001554461,1.86590895734009,2.25402894718729,1.45972746224542,1.38900043345105,1.81046715844385,3.36351188754616,1.71170780153349,3.04256784188564,1.36952832121737
"TCGA.55.7911.11A.01H.2169.13","normal",6.38039910152076,1.06041851356061,5.80536818687907,5.50823525700336,0.611784010718711,1.33620238232487,0.449221636996601,0.499393260123247,0.537236629054585,4.38386865001635,0.292409657146375,3.77979348280386,-0.0344376755097489
"TCGA.56.8624.11A.01H.2402.13","normal",6.27966930848392,1.50922478857044,5.70320753206484,5.40607460218913,0.735035612563319,2.91690988005093,0.477134465038818,0.462073501464814,0.676297229234979,4.2816942979973,0.435132379804599,3.67764104454838,0.147193612822735
"TCGA.98.7454.01A.11H.2044.13","tumor",5.34952323965177,2.72968329892178,4.72420003681873,4.42706710694302,1.85267712508992,1.42594541459465,1.12837612840213,1.04649466674707,1.87133375385793,3.30245239099531,1.64710945768977,2.69877413826094,0.89182299693623
"TCGA.78.7152.01A.11H.2038.13","tumor",5.58013848060096,2.83075215393973,5.00122864647157,4.70409571659585,0.654717450016078,1.58719491228701,0.913475090609912,0.807966416630838,0.514309356134552,3.57957185849185,0.268826761732145,2.97574826198204,0.198273146179497
"TCGA.50.5933.01A.11H.1754.13","tumor",5.72454284266037,2.43416820504986,5.14544554278359,4.84831261290788,2.07679401931704,2.64477211467465,1.44408484844513,1.44948235047819,2.09143354558865,3.72382697932543,1.86864878214253,3.11994223331997,1.63272580914641
"TCGA.70.6723.01A.11H.1819.13","tumor",5.40661061027346,3.25719521687667,4.82983644945934,4.53270351958363,3.18723155440941,3.98081245336737,2.30737861925628,2.52778057990855,3.21920491340631,3.40812644751758,2.99378738916976,2.80438797745513,2.85600326999141
"SRR14634251","normal",6.09868633639229,2.36399015346017,5.40679320983767,4.95735538642191,0.914976406045795,1.1502541219923,0.740448934563129,0.694019544769212,0.866883140601067,3.73979160265236,0.960684195627393,2.72556147888433,1.14136748424025
"TCGA.92.7340.11A.01H.2044.13","normal",6.44692909699506,1.92914894868756,5.86207599473224,5.56494306485652,1.35407541552615,2.1099590868537,0.451534898786895,0.606324784435913,1.34905698996973,4.44058347820944,1.1150218910171,3.83649707928748,-0.402202304271476
"SRR6757396","tumor",5.58715305576894,3.06048060265196,4.76855732322335,4.52872536023443,1.96633014566375,2.26763564921733,1.35180614598557,1.31287847044465,1.92541777578086,3.5361775220292,1.79567302606616,3.10303236339659,1.35022983126962
"SRR14634283","normal",6.27677487412518,1.97953071751489,5.47862960236625,4.8380784111572,1.31018456509715,1.80302566784932,0.793012370391853,0.745235739750919,1.31884286756397,3.58896229909649,0.971204064175866,2.45087056062669,1.1502242055777
"TCGA.MP.A4SY.01A.21H.A24S.13","tumor",5.09243598977372,2.62022732007426,4.47408557202172,4.17685612139658,2.01372527292568,2.20322650605415,1.49401504059586,1.50632807189394,2.02540345078896,3.05213464260096,1.80221978672381,2.44862716649285,1.01357790925651
"SRR6757409","normal",5.75025960623729,2.44354698087199,4.63627283932048,4.34184649725726,1.7299362815125,2.24168174182825,1.15062289463534,1.09522121208209,1.7875963137092,3.58101364490373,1.55119530598422,3.08113595225146,1.34934935498898
"TCGA.85.8048.01A.11H.2246.13","tumor",5.85108226451756,2.55535696310625,5.25347575786313,4.95634282798742,1.50906996419311,1.92556558023637,0.869608992173045,0.918353811741882,1.5127745778641,3.83188242441824,1.28540064085505,3.2279573160516,0.726506181222303
"SRR14634315","tumor",5.61840349448852,2.85621829591494,5.18826688410126,4.91112275732145,2.15906342869418,2.27223587602686,1.33045515467293,1.29016512698444,2.10020012838794,3.97124059055434,1.98578105386051,3.52208733091663,1.41080714311982
"TCGA.77.8143.01A.11H.2246.13","tumor",6.36898024349887,4.19481249686468,5.78876662768152,5.49163369780581,3.67386939449389,4.76088237370334,3.25265747139366,3.2630325343491,3.71070303026844,4.36726495909041,3.48895817272815,3.76319320238063,3.51155152827802
"TCGA.44.2661.01A.01T.1108.13","tumor",5.60356777256441,2.59698260309909,5.02715264629771,4.730019716422,0.606460408571239,0.764018283725772,0.690730443537039,0.781002693171665,0.531179257651777,3.60550314210912,0.286180570648275,3.0016678934974,1.01007966811402
"TCGA.21.1075.01A.01T.1557.13","tumor",6.03264750738407,4.48531443866652,5.44558397619497,5.14845104631926,4.26205879329669,4.23602825638254,3.54062960015734,3.6181180225035,4.29715649951849,4.02402929604641,4.07855005012586,3.42004234989235,4.02797805593299
"TCGA.96.A4JL.01A.11H.A25B.13","tumor",5.97844320305086,3.1104865052237,5.39185051840528,5.09471758852957,1.17843140767086,1.16379715568426,1.27061974040196,1.19294129061164,1.14877717488887,3.97028576392842,0.916795849647745,3.3663149348865,0.778812044896013
"TCGA.22.4609.01A.21H.2124.13","tumor",5.83963181714389,3.42138270551999,5.18741826589681,4.8902853360211,2.32412903809204,1.88385404392064,1.03280521407088,1.14424768822439,2.34533717587424,3.76580983006291,2.12386170006909,3.16190888220403,0.758418181393122
"TCGA.50.5930.11A.01H.2169.13","normal",5.62638398898723,1.74681902960036,5.05075057138586,4.75361764151015,0.723411236958716,1.62552618157893,0.49630264352488,0.618098009802124,0.663273766129412,3.62910753520709,0.421787687804245,3.0252619394809,0.000890027003247362
"TCGA.44.7667.01A.31H.2065.13","tumor",5.95191212377897,3.08114829665274,5.3673315905905,5.07019866071479,2.1101970920005,3.31848860201549,2.26865674111982,2.28560847989444,2.13703760107561,3.94576205612423,1.8926239505992,3.34179887417101,2.70183463247822
"TCGA.55.5899.01A.11H.1627.13","tumor",5.10661593109104,3.50170089004511,4.46483269503078,4.16769976515507,2.05011705495219,2.71095497157594,1.07441107996191,1.02559138302577,2.04432163942748,3.04297384975479,1.82125498492575,2.439473470152,1.12562199510915
"TCGA.70.6722.01A.11H.1819.13","tumor",5.4629527461536,2.24554284525563,4.88723061559687,4.59009768572116,1.48319705604544,2.62330877897447,1.54324580126822,1.61835296537959,1.46404310127567,3.46553945848818,1.23614620425942,2.86177084263135,1.35499086176429
"TCGA.77.A5GH.01A.11H.A27R.13","tumor",5.48556517621554,4.00878842894333,4.89737482252198,4.60024189264627,1.71320307053172,1.54831626737896,1.15174560561647,1.1426047938639,1.71300991241952,3.47568688510535,1.48298236372363,2.87191311872176,1.76727656782996
"TCGA.49.AAR2.01A.11H.A39B.13","tumor",6.29710171424974,3.09447001839789,5.68066666692477,5.38353373704906,2.21482117875518,1.60296125619606,1.25278712320022,1.37127199954063,2.24441443522527,4.2591502175574,2.02245814853397,3.655102108148,0.812668330534403
"TCGA.78.8662.01A.11H.2402.13","tumor",5.45319627640884,2.54385178957387,4.82936144952726,4.53215448333644,2.27528301955077,2.20076992200177,1.15342591687011,1.42967328754413,2.30633751491611,3.40757722572409,2.08468199555493,2.80383905247555,0.994007087066837
"TCGA.56.8083.11A.01H.2246.13","normal",6.18146400307481,2.02481003283701,5.60334469640428,5.30621176652856,0.80461978452759,1.67072443138532,0.427814862249685,0.420736861690522,0.753886991107139,4.18181665016251,0.51454963308288,3.57778709408197,-0.20208703736837
"TCGA.44.6146.01A.11H.1754.13","tumor",6.24526249690171,3.30467681215534,5.63681869577192,5.33968576589621,2.64560843132987,2.70952094194217,1.07464755810407,1.73698237176636,2.68033010195619,4.21529578027724,2.46014235211413,3.6112580157562,0.601289216024159
"TCGA.64.1681.01A.11H.2065.13","tumor",6.28260221620237,2.06198125813666,5.70679646099472,5.409663531119,0.898454950887596,0.342277802337198,0.583106635972934,0.610599581459603,0.857583901124059,4.28528373220701,0.620473214299617,3.68122967037863,0.0296802289067384
"SRR14634271","normal",5.58968008044232,3.16828903182755,5.07835754002974,4.8454068379444,1.69996707532428,1.76758074452848,1.06192537168658,0.990660613093615,1.72921612278631,3.97171365806669,1.50095579537224,3.27239160872412,1.16105848330263
"TCGA.55.1595.01A.01T.0947.13","tumor",5.78416196129903,4.2052798995522,5.13343860465947,4.83630567478376,2.66510354357543,1.64224530789885,1.59609085998465,1.49058218600558,2.70369251036003,3.71181706496222,2.4717365587177,3.10793708023135,1.34294341205353
"TCGA.77.8130.01A.11H.2246.13","tumor",5.91160056217276,2.49467830380392,5.32627994871526,5.02914701883955,2.14830957821106,2.40015261743574,1.521848918065,1.4718455826704,2.12050406666477,3.9047021440319,1.89788669656894,3.30075219282684,1.98705925152322
"SRR6757432","tumor",3.67481618417474,2.50700794083408,3.71022379846563,3.84891371108634,1.84200865787171,2.27692331112693,1.1964834043538,1.10851109628552,1.80002308848983,3.3576526570449,1.63832182189747,3.05429432093314,1.34729151276012
"SRR14634356","tumor",5.30361621012397,3.91923060629724,4.71632603805581,4.53921391856275,2.29277844332246,2.91861700851029,1.70963049682524,1.69095881953772,2.30286842148582,3.3833968705099,1.98900092831077,2.7970306091256,1.25841608580246
"TCGA.77.8150.01A.11H.2246.13","tumor",5.55693523033273,2.08812633171066,4.96528669202175,4.66815376214604,1.65106230703991,1.72651490000311,1.13788026961337,1.0454794573566,1.6616009831518,3.54361948791563,1.43567371714514,2.93981255431122,0.820453995226237
"SRR6757418","tumor",4.81700792138684,1.85598685659513,4.23747277455353,4.00675331487535,1.95137780862864,2.26748583802467,1.23368768385536,1.15802003634111,1.88385699946166,3.35433584206967,1.72272566133044,3.04953271023619,1.35258162792378
"TCGA.85.7696.01A.11H.2124.13","tumor",5.9988551175671,2.87524619156266,5.38594439700766,5.08881146713195,2.26535365929563,2.0927825534012,1.43259265402788,1.52133932276707,2.29264145218492,3.96437850182126,2.07092101196082,3.36040949770316,1.44087125583244
"TCGA.95.A4VP.01A.21H.A263.13","tumor",5.25310203627622,2.55517521401802,4.66630222121228,4.36916929133657,1.50155472916068,1.38357981290145,1.02075027387741,1.03684468779767,1.50197789070019,3.24453219200608,1.27449030033824,2.64088974437966,0.761196821706791
"TCGA.NJ.A4YF.01A.12H.A263.13","tumor",5.03735307658513,2.43729998012884,4.43432512736682,4.13713438251591,1.50281913043965,2.08299607434861,0.855745188889811,0.857801400068327,1.4880033731434,3.01239335925451,1.26036682403572,2.40891714506581,0.437824512992865
"SRR6757384","tumor",5.70532748947159,3.5422649354916,4.46127906918324,4.39632122847179,2.34787720551618,2.29653329728421,1.37829514895714,1.42412051260319,2.45478828442992,3.70346054366078,1.89716434617328,3.20065516041954,1.34659139343962
"SRR14634285","normal",6.06234245199682,2.84321202140967,5.2613995823839,4.94030010018641,2.49119480163176,2.79098472500125,1.04645419679556,1.02388806769918,2.54371377222888,3.56145795405816,1.77892100917255,2.76125040433215,1.21540690638705
"TCGA.05.5423.01A.01T.1627.13","tumor",5.6060951495826,2.94539600796077,5.00698929341673,4.70985636354102,1.45488997941955,3.03089913698877,0.916859857441505,0.86811382717822,1.4417856814219,3.58533414035065,1.21364122348955,2.98150792842427,0.451189355280251
"SRR6757467","normal",5.28021235395881,2.98829785791591,4.35332726205239,4.28383169387434,1.76049406888708,2.29533708161386,1.35934975829066,1.49357339494843,1.78635729981218,3.58077650410175,1.58736606374033,3.11480077588476,1.34558404657133
"TCGA.90.A4ED.01A.31H.A25B.13","tumor",5.04976857969362,3.10032593706874,4.44002480380491,4.1428918739292,1.60443632149535,1.03521839214414,0.724838193022709,0.734713479171727,1.60715444107047,3.01815373190995,1.37494825935383,2.4146729091169,0.280735313152734
"SRR6757417","normal",6.75437730518062,2.88486835599489,5.74355592943646,4.91245953597077,2.03318654790069,2.28473460610537,1.23260308893961,1.17528996066873,2.0014364150917,3.62790819857174,1.74309349548466,3.06878579230383,1.34751492388397
"TCGA.LA.A7SW.01A.11H.A404.13","tumor",6.00178470360639,2.84163300743501,5.38350979352565,5.08622710952719,1.88784478268578,2.08351704501558,1.07872127300813,1.12348302756524,1.88964281870397,3.96179364294981,1.66555080432883,3.3578254407651,0.573344351405848
"TCGA.43.7657.01A.31H.2124.13","tumor",6.23041850365688,2.74415254937872,5.62960445376689,5.33243901679882,2.60976216714626,2.57439950302862,1.70695458832818,1.72021171186263,2.63669613458865,4.20804793495195,2.40545153009034,3.6040119242364,1.92816855073729
"TCGA.77.7337.01A.21H.2044.13","tumor",5.85702657470104,2.82838736642314,5.25470063609988,4.95756770622417,2.33463161469212,2.28178500068268,1.66495720006432,1.75049493417628,2.36221401870685,3.8331075733773,2.14081429533969,3.22918203191239,1.91129141655728
"TCGA.39.5040.01A.21H.2124.13","tumor",6.28209492897751,2.922079086772,5.66961777382773,5.37248484395202,2.34510733800921,2.53229943864416,1.25932163244377,1.32182362287545,2.36836765109737,4.24809972174038,2.14699523065079,3.64405417645981,1.45368637227924
"SRR6757437","normal",5.9950747757718,2.49514166397498,5.3382079582469,4.82724693522488,1.73848683848889,2.26978332284912,1.25567319239387,1.19747105635927,1.74319266022067,3.59999129682706,1.67077755802125,3.05046116776803,1.35103400745818
"TCGA.56.7222.01A.11H.2044.13","tumor",5.90802284942481,3.22034212753902,5.29369648906771,4.996563559192,2.67242337717712,2.92441491979825,2.01921366686611,2.00213579035201,2.68955695451436,3.87211187410036,2.46939890640042,3.26817281798355,2.47173701583291
"TCGA.05.5425.01A.02T.1627.13","tumor",5.33504078013928,2.9059823009279,4.69981143914259,4.40267850926688,1.84438335189137,3.2879306009464,1.41402663315404,1.33860250432304,1.85612422182896,3.27805452243413,1.63178816747442,2.67439109973453,0.99587129181998
"TCGA.49.6743.11A.01H.2169.13","normal",6.58066995565791,0.968044012966904,6.00603592629914,5.70890299642342,0.497082596339362,1.69838825887599,0.330098264217382,0.224589590238309,0.405692808377757,4.58455954199895,0.156884920185448,3.98044733325897,-0.456270078510128
